mun_code,mun_name,district_code,year,net_income_pc,net_income_hh,net_income_equiv,median_income_equiv,gross_income_pc,gross_income_hh
03066,Elda,0306604,2017,8857,23217,13380,11550,10246,26858
03066,Elda,0306604,2016,8464,22368,12856,11550,9803,25907
03066,Elda,0306604,2015,8153,21518,12365,10850,9410,24835
03066,Elda,0306605,2022,10722,25813,15769,14350,12527,30159
03066,Elda,0306605,2021,10288,24725,15061,12950,11970,28769
03066,Elda,0306605,2020,9947,23843,14529,12950,11454,27453
03066,Elda,0306605,2019,9977,24295,14784,12250,11674,28426
03066,Elda,0306605,2018,9384,22898,13842,12250,10910,26623
03066,Elda,0306605,2017,9082,22326,13396,11550,10507,25828
03066,Elda,0306605,2016,8621,21247,12691,10850,9929,24470
03066,Elda,0306605,2015,8351,20513,12282,10850,9624,23640
03067,Fageca,0306701,2022,17248,35574,23549,21350,20554,42393
03067,Fageca,0306701,2021,14117,29410,19703,17150,16344,34050
03067,Fageca,0306701,2020,14083,30308,19533,17850,16258,34991
03067,Fageca,0306701,2019,14368,32982,20179,19250,16819,38608
03067,Fageca,0306701,2018,13279,30100,18790,17850,15377,34856
03067,Fageca,0306701,2017,12413,27308,17440,16450,14225,31295
03067,Fageca,0306701,2016,NA,NA,NA,NA,NA,NA
03067,Fageca,0306701,2015,11288,24419,15816,15750,12692,27455
03068,Famorca,0306801,2022,NA,NA,NA,NA,NA,NA
03068,Famorca,0306801,2021,NA,NA,NA,NA,NA,NA
03068,Famorca,0306801,2020,13720,25264,NA,NA,16119,29681
03068,Famorca,0306801,2019,NA,NA,NA,NA,NA,NA
03068,Famorca,0306801,2018,NA,NA,NA,NA,NA,NA
03068,Famorca,0306801,2017,NA,NA,NA,NA,NA,NA
03068,Famorca,0306801,2016,NA,NA,NA,NA,NA,NA
03068,Famorca,0306801,2015,NA,NA,NA,NA,NA,NA
03069,Finestrat,0306901,2022,11090,28131,18109,15050,13493,34226
03069,Finestrat,0306901,2021,10588,25857,16858,14350,12739,31111
03069,Finestrat,0306901,2020,9757,24741,15330,12950,11651,29544
03069,Finestrat,0306901,2019,10322,25181,16202,14350,12439,30345
03069,Finestrat,0306901,2018,10090,24336,15648,13650,12063,29095
03069,Finestrat,0306901,2017,9550,23008,14898,12950,11290,27200
03069,Finestrat,0306901,2016,8183,21520,13318,10850,9589,25217
03069,Finestrat,0306901,2015,8896,21560,13930,12250,10417,25244
03070,Formentera del Segura,0307001,2022,8689,21430,13410,12250,9910,24440
03070,Formentera del Segura,0307001,2021,8489,21184,12874,11550,9641,24059
03070,Formentera del Segura,0307001,2020,7943,19949,12269,10850,8973,22536
03070,Formentera del Segura,0307001,2019,7913,19858,12193,11550,8895,22323
03070,Formentera del Segura,0307001,2018,7335,18493,11383,10850,8260,20827
03070,Formentera del Segura,0307001,2017,6923,17736,10921,10150,7782,19937
03070,Formentera del Segura,0307001,2016,6109,16541,9965,8750,6875,18615
03070,Formentera del Segura,0307001,2015,6326,16397,9978,8750,7107,18422
03071,Gata de Gorgos,0307101,2022,10747,30164,16606,15050,12826,36000
03071,Gata de Gorgos,0307101,2021,10121,28175,15482,12950,12055,33560
03071,Gata de Gorgos,0307101,2020,9651,27293,15008,12250,11352,32105
03071,Gata de Gorgos,0307101,2019,9365,26614,14312,12250,11019,31312
03071,Gata de Gorgos,0307101,2018,9149,25337,13969,11550,10740,29742
03071,Gata de Gorgos,0307101,2017,8884,24517,13628,11550,10429,28783
03071,Gata de Gorgos,0307101,2016,8834,24200,13707,11550,10438,28593
03071,Gata de Gorgos,0307101,2015,8468,22934,12977,10850,9828,26617
03071,Gata de Gorgos,0307102,2022,10721,28306,16683,14350,12828,33868
03071,Gata de Gorgos,0307102,2021,9933,25983,15424,13650,11731,30686
03071,Gata de Gorgos,0307102,2020,9336,24876,14638,12950,10899,29040
03071,Gata de Gorgos,0307102,2019,9524,25157,14767,12950,11185,29542
03071,Gata de Gorgos,0307102,2018,9299,24435,14438,12250,10995,28892
03071,Gata de Gorgos,0307102,2017,8768,23222,13640,11550,10316,27323
03071,Gata de Gorgos,0307102,2016,7789,21586,12487,10850,9182,25448
03071,Gata de Gorgos,0307102,2015,8298,21781,12913,10850,9696,25451
03072,Gaianes,0307201,2022,12474,30104,18819,16450,14784,35678
03072,Gaianes,0307201,2021,11424,27670,17088,15750,13437,32545
03072,Gaianes,0307201,2020,10656,26117,15956,15050,12276,30089
03072,Gaianes,0307201,2019,10935,25423,16212,15050,12552,29184
03072,Gaianes,0307201,2018,10893,24411,15935,14000,12721,28508
03072,Gaianes,0307201,2017,10375,24047,15222,13650,12123,28098
03072,Gaianes,0307201,2016,9892,23339,14537,13650,11696,27594
03072,Gaianes,0307201,2015,9921,22797,14439,12950,11643,26754
03073,Gorga,0307301,2022,12862,32384,19050,18200,15095,38006
03073,Gorga,0307301,2021,12988,30616,18861,18550,15207,35846
03073,Gorga,0307301,2020,12400,29551,18060,17850,14334,34160
03073,Gorga,0307301,2019,13299,30730,19095,17850,15712,36305
03073,Gorga,0307301,2018,11332,26513,16324,15750,12994,30401
03073,Gorga,0307301,2017,10724,25899,15554,13650,12622,30484
03073,Gorga,0307301,2016,9134,23005,13377,12600,10349,26065
03073,Gorga,0307301,2015,9286,23347,13563,12950,10510,26425
03074,Granja de Rocamora,0307401,2022,10026,28708,15599,14350,11583,33164
03074,Granja de Rocamora,0307401,2021,9512,27517,14791,13650,10954,31689
03074,Granja de Rocamora,0307401,2020,9023,26015,14045,12950,10274,29622
03074,Granja de Rocamora,0307401,2019,8953,26133,14094,12950,10261,29951
03074,Granja de Rocamora,0307401,2018,8476,24950,13257,12250,9619,28315
03074,Granja de Rocamora,0307401,2017,8130,23368,12695,11550,9211,26475
03074,Granja de Rocamora,0307401,2016,7891,22235,12287,11550,8914,25117
03074,Granja de Rocamora,0307401,2015,7708,21784,11898,10850,8694,24571
03075,"Castell de Guadalest, el",0307501,2022,12500,26847,18828,17150,14612,31383
03075,"Castell de Guadalest, el",0307501,2021,11611,24984,18531,16450,13841,29782
03075,"Castell de Guadalest, el",0307501,2020,11275,23498,15858,14350,12935,26957
03075,"Castell de Guadalest, el",0307501,2019,12020,24515,16951,14350,13946,28443
03075,"Castell de Guadalest, el",0307501,2018,10466,21904,15728,13650,12456,26067
03075,"Castell de Guadalest, el",0307501,2017,11077,22269,15318,12250,12854,25841
03075,"Castell de Guadalest, el",0307501,2016,9869,20149,13913,11550,11502,23484
03075,"Castell de Guadalest, el",0307501,2015,9900,21571,14184,11550,11453,24956
03076,Guardamar del Segura,0307601,2022,11144,26827,16883,15050,13338,32108
03076,Guardamar del Segura,0307601,2021,10732,25536,16139,14350,12728,30284
03076,Guardamar del Segura,0307601,2020,10143,24325,15231,13650,11908,28559
03076,Guardamar del Segura,0307601,2019,10073,24531,15301,13650,11908,29001
03076,Guardamar del Segura,0307601,2018,9659,23476,14734,12950,11386,27675
03076,Guardamar del Segura,0307601,2017,9255,22707,14169,12250,10968,26910
03076,Guardamar del Segura,0307601,2016,8632,21440,13259,11550,10138,25181
03076,Guardamar del Segura,0307601,2015,8624,21292,13170,11550,10086,24901
03077,"Fondó de les Neus, el/Hondón de las Nieves",0307701,2022,10729,23701,16261,15050,12571,27771
03077,"Fondó de les Neus, el/Hondón de las Nieves",0307701,2021,10482,23598,15708,13650,12271,27626
03077,"Fondó de les Neus, el/Hondón de las Nieves",0307701,2020,9682,21703,14548,12950,11218,25146
03077,"Fondó de les Neus, el/Hondón de las Nieves",0307701,2019,9324,21091,14022,12950,10733,24278
03077,"Fondó de les Neus, el/Hondón de las Nieves",0307701,2018,8826,19981,13207,12250,10141,22959
03077,"Fondó de les Neus, el/Hondón de las Nieves",0307701,2017,8372,18859,12457,10850,9646,21730
03077,"Fondó de les Neus, el/Hondón de las Nieves",0307701,2016,7735,17927,11981,10850,8956,20757
03077,"Fondó de les Neus, el/Hondón de las Nieves",0307701,2015,7382,17286,11248,10150,8472,19838
03078,Hondón de los Frailes,0307801,2022,9089,19953,13851,13650,10333,22684
03078,Hondón de los Frailes,0307801,2021,8807,19221,13398,13650,9981,21783
03078,Hondón de los Frailes,0307801,2020,8006,18189,12296,11550,8976,20392
03078,Hondón de los Frailes,0307801,2019,7823,17890,12152,11550,8721,19945
03078,Hondón de los Frailes,0307801,2018,7326,16692,11305,10850,8201,18684
03078,Hondón de los Frailes,0307801,2017,7132,16249,10835,10150,7933,18075
03078,Hondón de los Frailes,0307801,2016,6443,14974,10221,9450,7149,16615
03078,Hondón de los Frailes,0307801,2015,6706,15589,10226,9450,7407,17220
03079,Ibi,0307901,2022,12199,29820,19939,17850,16438,40183
03079,Ibi,0307901,2021,12600,30908,18898,16450,15385,37740
03079,Ibi,0307901,2020,12180,30107,18243,16450,14619,36136
03079,Ibi,0307901,2019,11935,29667,18155,16450,14439,35891
03079,Ibi,0307901,2018,11552,28812,17352,15050,13904,34677
03079,Ibi,0307901,2017,11023,27537,16473,14350,13195,32963
03079,Ibi,0307901,2016,10288,26136,15480,13650,12257,31138
03079,Ibi,0307901,2015,9970,25005,14908,13650,11842,29700
03079,Ibi,0307902,2022,12009,29652,17945,16450,14255,35198
03079,Ibi,0307902,2021,11431,28231,17003,15750,13402,33099
03079,Ibi,0307902,2020,10988,27156,16338,15050,12794,31621
03079,Ibi,0307902,2019,10899,27314,16308,15050,12701,31829
03079,Ibi,0307902,2018,10136,25511,15560,14350,12095,30443
03079,Ibi,0307902,2017,9922,25035,14871,13650,11551,29143
03079,Ibi,0307902,2016,9506,24039,14218,12950,10980,27767
03079,Ibi,0307902,2015,9114,22889,13590,12250,10457,26262
03079,Ibi,0307903,2022,12993,33297,19529,17150,15769,40411
03079,Ibi,0307903,2021,12249,31638,18465,16450,14867,38399
03079,Ibi,0307903,2020,11754,30480,17670,15750,14077,36504
03079,Ibi,0307903,2019,11601,30125,17549,15750,13953,36233
03079,Ibi,0307903,2018,10212,26687,16741,15050,13233,34580
03079,Ibi,0307903,2017,10540,27755,15955,13650,12606,33195
03079,Ibi,0307903,2016,10019,26696,15237,12950,11950,31841
03079,Ibi,0307903,2015,9489,25291,14483,12250,11309,30143
03080,Jacarilla,0308001,2022,10549,26699,16128,15050,12432,31464
03080,Jacarilla,0308001,2021,9842,25153,15409,14350,11823,30217
03080,Jacarilla,0308001,2020,9800,24852,14907,13650,11322,28712
03080,Jacarilla,0308001,2019,9764,25351,15034,13650,11309,29363
03080,Jacarilla,0308001,2018,9050,23515,13953,12950,10500,27283
03080,Jacarilla,0308001,2017,8504,22284,13105,12250,9803,25687
03080,Jacarilla,0308001,2016,7917,20859,12226,10850,9059,23867
03080,Jacarilla,0308001,2015,7758,20509,11950,10850,8854,23407
03081,Xaló,0308101,2022,10223,24673,15662,13650,11764,28393
03081,Xaló,0308101,2021,9692,23483,14501,12950,11137,26984
03081,Xaló,0308101,2020,8946,22492,13716,12250,10178,25590
03081,Xaló,0308101,2019,8909,22565,13455,12250,10116,25622
03081,Xaló,0308101,2018,8686,21848,13167,12250,9851,24780
03081,Xaló,0308101,2017,8244,20330,12543,11550,9346,23048
03081,Xaló,0308101,2016,7980,20284,12018,10850,8985,22837
03081,Xaló,0308101,2015,8221,20818,12265,11550,9312,23580
03081,Xaló,0308102,2022,10871,27011,17077,15050,12816,31843
03081,Xaló,0308102,2021,10180,24894,15833,14350,11821,28907
03081,Xaló,0308102,2020,9347,23676,14658,12950,10833,27442
03081,Xaló,0308102,2019,9197,22664,14435,12950,10673,26300
03081,Xaló,0308102,2018,8931,22098,13768,12250,10347,25601
03081,Xaló,0308102,2017,8328,20814,12897,11550,9580,23943
03081,Xaló,0308102,2016,7387,19811,11946,10850,8478,22735
03081,Xaló,0308102,2015,8097,19787,12706,11550,9332,22805
03082,Xàbia/Jávea,0308201,2022,10551,29967,16178,14350,12556,35662
03082,Xàbia/Jávea,0308201,2021,9708,27247,15079,12950,11510,32305
03082,Xàbia/Jávea,0308201,2020,9011,25395,13912,12250,10545,29718
03082,Xàbia/Jávea,0308201,2019,8871,25524,13700,12250,10391,29899
03082,Xàbia/Jávea,0308201,2018,8559,24197,13283,11550,10138,28661
03082,Xàbia/Jávea,0308201,2017,8140,23313,12706,11550,9621,27555
03082,Xàbia/Jávea,0308201,2016,7869,22550,12247,10150,9229,26448
03082,Xàbia/Jávea,0308201,2015,7655,21712,11918,10150,8907,25263
03082,Xàbia/Jávea,0308202,2022,10627,30325,17183,15050,12957,36974
03082,Xàbia/Jávea,0308202,2021,9871,27421,15540,13650,11720,32559
03082,Xàbia/Jávea,0308202,2020,8919,25147,14283,12250,10580,29830
03082,Xàbia/Jávea,0308202,2019,8982,25384,14231,12250,10566,29858
03082,Xàbia/Jávea,0308202,2018,9286,25878,14905,11550,10908,30398
03082,Xàbia/Jávea,0308202,2017,8523,23873,13627,10850,10063,28184
03082,Xàbia/Jávea,0308202,2016,7963,22538,12742,10850,9392,26585
03082,Xàbia/Jávea,0308202,2015,8017,22120,12590,10150,9470,26130
03082,Xàbia/Jávea,0308203,2022,11842,28806,18993,15050,14869,36168
03082,Xàbia/Jávea,0308203,2021,11176,26547,17660,13650,13910,33042
03082,Xàbia/Jávea,0308203,2020,10136,24555,16213,12950,12444,30147
03082,Xàbia/Jávea,0308203,2019,10297,24994,16187,12950,12624,30644
03082,Xàbia/Jávea,0308203,2018,9882,23833,15557,12250,12200,29424
03082,Xàbia/Jávea,0308203,2017,9310,22115,14687,11550,11519,27362
03082,Xàbia/Jávea,0308203,2016,8802,21430,14129,10850,10859,26438
03082,Xàbia/Jávea,0308203,2015,9342,22030,14469,10850,11382,26840
03083,Xixona/Jijona,0308301,2022,13199,30446,19228,17150,15740,36307
03083,Xixona/Jijona,0308301,2021,12452,28655,18168,16450,14735,33908
03083,Xixona/Jijona,0308301,2020,12186,28104,17779,15750,14304,32988
03083,Xixona/Jijona,0308301,2019,12020,27743,17638,16450,14158,32678
03083,Xixona/Jijona,0308301,2018,11934,27624,17492,15750,13945,32277
03083,Xixona/Jijona,0308301,2017,11484,26622,16792,15050,13352,30953
03083,Xixona/Jijona,0308301,2016,10592,24898,15603,14350,12345,29018
03083,Xixona/Jijona,0308301,2015,10598,24937,15553,14350,12299,28939
03084,"Orxa, l'/Lorcha",0308401,2022,13946,31933,20181,18550,16712,38266
03084,"Orxa, l'/Lorcha",0308401,2021,13525,29853,19241,17150,16108,35552
03084,"Orxa, l'/Lorcha",0308401,2020,12998,28942,18207,16450,15355,34188
03084,"Orxa, l'/Lorcha",0308401,2019,12709,28546,18010,15750,15209,34160
03084,"Orxa, l'/Lorcha",0308401,2018,12392,28296,17623,15050,14922,34074
03084,"Orxa, l'/Lorcha",0308401,2017,11183,25800,15890,12950,13291,30664
03084,"Orxa, l'/Lorcha",0308401,2016,10641,24968,15190,12250,12567,29487
03084,"Orxa, l'/Lorcha",0308401,2015,10454,24432,14943,12250,12325,28806
03085,Llíber,0308501,2022,10653,26490,17179,15050,12682,31536
03085,Llíber,0308501,2021,10446,25936,16857,13650,12513,31067
03085,Llíber,0308501,2020,8462,21621,13623,12950,9744,24899
03085,Llíber,0308501,2019,9410,22553,14545,12950,10788,25856
03085,Llíber,0308501,2018,8298,19964,12621,11550,9643,23201
03085,Llíber,0308501,2017,7937,20019,12900,10850,9080,22903
03085,Llíber,0308501,2016,7374,18697,12244,11550,8481,21502
03085,Llíber,0308501,2015,7853,18640,12325,10850,9053,21486
03086,Millena,0308601,2022,12677,27913,19120,15750,14865,32733
03086,Millena,0308601,2021,11775,26896,17451,15050,13841,31615
03086,Millena,0308601,2020,11532,26909,17088,14350,13497,31494
03086,Millena,0308601,2019,11008,25060,16396,14350,12771,29074
03086,Millena,0308601,2018,11092,26043,16192,12950,12828,30119
03086,Millena,0308601,2017,9731,21739,14978,11550,11171,24956
03086,Millena,0308601,2016,9363,20558,13438,11550,10644,23372
03086,Millena,0308601,2015,9244,19373,13183,11550,10446,21892
03088,Monforte del Cid,0308801,2022,11553,29885,17691,15750,14054,36355
03088,Monforte del Cid,0308801,2021,10781,27878,16606,14350,12828,33172
03088,Monforte del Cid,0308801,2020,10401,27123,16022,13650,12229,31890
03088,Monforte del Cid,0308801,2019,10065,26214,15324,13650,11688,30438
03088,Monforte del Cid,0308801,2018,9507,24777,14473,12950,11040,28773
03088,Monforte del Cid,0308801,2017,9038,23547,13694,11550,10487,27323
03088,Monforte del Cid,0308801,2016,8641,22599,13197,11550,9973,26081
03088,Monforte del Cid,0308801,2015,8284,21484,12582,10850,9557,24784
03089,Monòver/Monóvar,0308901,2022,10060,24763,14949,13650,11478,28254
03089,Monòver/Monóvar,0308901,2021,9446,23267,14074,12950,10739,26450
03089,Monòver/Monóvar,0308901,2020,9112,22486,13555,12250,10273,25350
03089,Monòver/Monóvar,0308901,2019,8978,22336,13441,12250,10131,25205
03089,Monòver/Monóvar,0308901,2018,8538,21410,12809,11550,9654,24210
03089,Monòver/Monóvar,0308901,2017,8077,20286,12089,10850,9164,23019
03089,Monòver/Monóvar,0308901,2016,7829,19813,11688,10850,8828,22343
03089,Monòver/Monóvar,0308901,2015,7577,19221,11310,10150,8544,21676
03089,Monòver/Monóvar,0308902,2022,11042,26562,17203,15750,13204,31762
03089,Monòver/Monóvar,0308902,2021,10317,25146,16235,14350,12352,30107
03089,Monòver/Monóvar,0308902,2020,9882,23817,15175,13650,11552,27841
03089,Monòver/Monóvar,0308902,2019,9714,23888,15075,13650,11409,28057
03089,Monòver/Monóvar,0308902,2018,9117,22676,14031,12950,10708,26634
03089,Monòver/Monóvar,0308902,2017,8700,21874,13467,12250,10134,25480
03089,Monòver/Monóvar,0308902,2016,8224,20569,12813,11550,9537,23853
03089,Monòver/Monóvar,0308902,2015,8222,20861,12640,11550,9491,24080
03090,Mutxamel,0309001,2022,11785,32007,17958,16450,13979,37964
03090,Mutxamel,0309001,2021,10974,29874,16758,15050,12971,35310
03090,Mutxamel,0309001,2020,10395,28542,15892,14350,12113,33259
03090,Mutxamel,0309001,2019,10386,28753,15939,14350,12110,33527
03090,Mutxamel,0309001,2018,9953,27514,15278,13650,11610,32097
03090,Mutxamel,0309001,2017,9328,25835,14364,12950,10871,30111
03090,Mutxamel,0309001,2016,9032,25146,13940,12250,10503,29241
03090,Mutxamel,0309001,2015,8863,24406,13611,12250,10284,28318
03090,Mutxamel,0309002,2022,14407,40095,23073,20650,18413,51246
03090,Mutxamel,0309002,2021,13625,37551,21814,19250,17391,47930
03090,Mutxamel,0309002,2020,12825,35859,20322,17850,15924,44524
03090,Mutxamel,0309002,2019,12943,36165,20725,17850,16319,45598
03090,Mutxamel,0309002,2018,12253,34042,19634,17150,15270,42424
03090,Mutxamel,0309002,2017,11752,32697,18761,16450,14590,40590
03090,Mutxamel,0309002,2016,11107,31468,18014,15050,13773,39021
03090,Mutxamel,0309002,2015,10987,30480,17600,15050,13498,37445
03091,Murla,0309101,2022,10943,22369,16544,14350,12963,26498
03091,Murla,0309101,2021,10990,21846,16261,14350,12743,25330
03091,Murla,0309101,2020,10582,21345,15423,13650,12254,24718
03091,Murla,0309101,2019,10152,20578,14894,13650,11691,23698
03091,Murla,0309101,2018,9968,20220,13559,11550,11684,23702
03091,Murla,0309101,2017,9494,19761,13404,12250,10856,22594
03091,Murla,0309101,2016,8522,18537,12553,11550,9829,21380
03091,Murla,0309101,2015,9738,19659,13408,12250,11102,22412
03092,Muro de Alcoy,0309201,2022,11804,30325,17728,15750,14093,36206
03092,Muro de Alcoy,0309201,2021,11161,29125,16904,15050,13254,34586
03092,Muro de Alcoy,0309201,2020,10612,27942,16192,14350,12521,32968
03092,Muro de Alcoy,0309201,2019,10255,27301,15665,13650,12079,32159
03092,Muro de Alcoy,0309201,2018,9755,25984,14868,13650,11446,30488
03092,Muro de Alcoy,0309201,2017,9262,24649,14156,12250,10867,28920
03092,Muro de Alcoy,0309201,2016,8894,23708,13638,12250,10475,27921
03092,Muro de Alcoy,0309201,2015,8533,22696,13039,11550,9941,26444
03093,Novelda,0309301,2022,11480,29499,17275,15750,13675,35140
03093,Novelda,0309301,2021,10901,28288,16434,14350,12892,33458
03093,Novelda,0309301,2020,10026,26256,16006,13650,12446,32594
03093,Novelda,0309301,2019,10396,27452,15744,13650,12208,32237
03093,Novelda,0309301,2018,9889,26329,15043,12950,11626,30956
03093,Novelda,0309301,2017,9480,25429,14530,12950,11264,30214
03093,Novelda,0309301,2016,9193,24876,14077,12250,10841,29334
03093,Novelda,0309301,2015,8967,24286,13727,11550,10509,28465
03093,Novelda,0309302,2022,11023,28175,16402,14350,12926,33039
03093,Novelda,0309302,2021,10542,27052,15754,13650,12339,31664
03093,Novelda,0309302,2020,10341,26564,15391,13650,12043,30937
03093,Novelda,0309302,2019,9925,25827,15040,12950,11728,30517
